,Time,Latitude,Longitude,Elevation,Distance,Heart_rate,Speed,Cadence,Lap,HR_smooth,Distance_miles,Elevation_feet,dElevation
16516,2020-02-16 13:08:14+00:00,43.93282363191247,12.177640730515122,216.2,135095.12,85.0,9.779,270.0,1,87.75,83.94442442243404,709.30896,0.0
16517,2020-02-16 13:08:15+00:00,43.93289462663233,12.177717424929142,216.2,135104.91,85.0,9.76,204.0,1,87.45,83.95050766152585,709.30896,0.0
16518,2020-02-16 13:08:16+00:00,43.93296235240996,12.177793197333813,216.2,135114.58,85.0,9.695,158.0,1,87.15,83.95651633588925,709.30896,0.0
16519,2020-02-16 13:08:17+00:00,43.933033011853695,12.177870562300086,216.2,135124.06,85.0,9.48,188.0,1,86.95,83.96240694943269,709.30896,0.0
16520,2020-02-16 13:08:18+00:00,43.933101911097765,12.177947591990232,216.2,135133.42,85.0,9.359,114.0,1,86.75,83.96822299824774,709.30896,0.0
16521,2020-02-16 13:08:19+00:00,43.933170810341835,12.178021688014269,216.2,135142.7,85.0,9.275,100.0,1,86.55,83.97398933724385,709.30896,0.0
16522,2020-02-16 13:08:20+00:00,43.93323702737689,12.178096789866686,216.2,135152.09,85.0,9.396,146.0,1,86.35,83.97982402724098,709.30896,0.0
16523,2020-02-16 13:08:21+00:00,43.93329746089876,12.17817465774715,216.0,135161.58,85.0,9.48,230.0,1,86.15,83.98572085451178,708.6528000000001,-0.6561599999998862
16524,2020-02-16 13:08:22+00:00,43.93336208537221,12.178253699094057,216.0,135171.28,85.0,9.695,166.0,1,85.95,83.99174817005729,708.6528000000001,0.0
16525,2020-02-16 13:08:23+00:00,43.93342377617955,12.178334584459662,216.0,135181.19,85.0,9.9,146.0,1,85.75,83.9979059738775,708.6528000000001,0.0
16526,2020-02-16 13:08:24+00:00,43.93348898738623,12.178416140377522,216.0,135191.48,85.0,10.301,200.0,1,85.6,84.00429989933762,708.6528000000001,0.0
16527,2020-02-16 13:08:25+00:00,43.93355939537287,12.178496941924095,215.8,135201.98,85.0,10.497,114.0,1,85.45,84.01082431307245,707.9966400000001,-0.6561599999999999
16528,2020-02-16 13:08:26+00:00,43.93363315612078,12.178577743470669,215.8,135212.66,85.0,10.684,134.0,1,85.3,84.01746057389987,707.9966400000001,0.0
16529,2020-02-16 13:08:27+00:00,43.933714712038636,12.178657203912735,215.8,135223.73,85.0,11.066,0.0,1,85.2,84.02433917009458,707.9966400000001,0.0
16530,2020-02-16 13:08:28+00:00,43.93379895016551,12.178737251088023,215.8,135235.12,83.0,11.393,0.0,1,85.05,84.03141660556501,707.9966400000001,0.0
16531,2020-02-16 13:08:29+00:00,43.933887463063,12.178814448416233,215.6,135246.81,83.0,11.701,0.0,1,84.9,84.03868045285645,707.3404800000001,-0.6561599999999999
16532,2020-02-16 13:08:30+00:00,43.93397664651275,12.17888711951673,215.6,135258.64,83.0,11.831,0.0,1,84.75,84.04603129233104,707.3404800000001,0.0
16533,2020-02-16 13:08:31+00:00,43.93406733870506,12.178957527503371,215.6,135270.73,83.0,12.093,0.0,1,84.6,84.05354368871713,707.3404800000001,0.0
16534,2020-02-16 13:08:32+00:00,43.93416188657284,12.179029025137424,215.6,135283.05,83.0,12.298,0.0,1,84.5,84.06119900083263,707.3404800000001,0.0
16535,2020-02-16 13:08:33+00:00,43.934257943183184,12.179103204980493,215.4,135295.62,83.0,12.587,0.0,1,84.4,84.06900965613232,706.6843200000001,-0.6561599999999999
16536,2020-02-16 13:08:34+00:00,43.934360537678,12.179173780605197,215.2,135308.28,83.0,12.662,0.0,1,84.3,84.07687623497831,706.02816,-0.6561600000001135
16537,2020-02-16 13:08:35+00:00,43.93447117879987,12.179234465584159,214.8,135320.84,83.0,12.55,0.0,1,84.2,84.08468067655063,704.7158400000001,-1.312319999999886
16538,2020-02-16 13:08:36+00:00,43.934579472988844,12.17928878031671,214.2,135333.34,83.0,12.512,0.0,1,84.1,84.09244783575876,702.74736,-1.9684800000001133
16539,2020-02-16 13:08:37+00:00,43.93468768335879,12.179341586306691,213.6,135345.72,83.0,12.372,0.0,1,84.0,84.10014043023848,700.7788800000001,-1.9684799999998859
16540,2020-02-16 13:08:38+00:00,43.93479681573808,12.179394140839577,213.0,135357.62,82.0,11.897,0.0,1,83.85,84.10753476580462,698.8104000000001,-1.9684799999999996
16541,2020-02-16 13:08:39+00:00,43.934916676953435,12.179434122517705,212.2,135369.19,82.0,11.57,0.0,1,83.7,84.11472404836766,696.18576,-2.624640000000113
16542,2020-02-16 13:08:40+00:00,43.935033436864614,12.179473182186484,211.6,135380.56,82.0,11.393,0.0,1,83.55,84.12178905638336,694.21728,-1.9684799999999996
16543,2020-02-16 13:08:41+00:00,43.93514332361519,12.179494388401508,210.8,135391.73,82.0,11.178,0.0,1,83.4,84.12872978985175,691.5926400000001,-2.6246399999998857
16544,2020-02-16 13:08:42+00:00,43.935257736593485,12.179500088095665,210.0,135402.78,82.0,11.038,8.0,1,83.25,84.13559595859172,688.9680000000001,-2.6246399999999994
16545,2020-02-16 13:08:43+00:00,43.935354966670275,12.179524144157767,209.2,135413.78,82.0,11.01,52.0,1,83.1,84.14243105869487,686.34336,-2.624640000000113
16546,2020-02-16 13:08:44+00:00,43.93545244820416,12.179551385343075,208.2,135424.77,82.0,10.982,52.0,1,82.95,84.14925994507065,683.06256,-3.2807999999999993
16547,2020-02-16 13:08:45+00:00,43.93554573878646,12.179583739489317,207.8,135435.78,82.0,11.01,248.0,1,82.8,84.15610125890117,681.7502400000001,-1.312319999999886
16548,2020-02-16 13:08:46+00:00,43.93564581871033,12.179623888805509,207.6,135446.86,82.0,11.094,402.0,1,82.65,84.16298606882324,681.09408,-0.6561600000001135
16549,2020-02-16 13:08:47+00:00,43.9357337448746,12.179666049778461,207.6,135457.95,82.0,11.094,506.0,1,82.5,84.1698770924727,681.09408,0.0
16550,2020-02-16 13:08:48+00:00,43.93582569435239,12.17971826903522,207.4,135469.22,82.0,11.271,508.0,1,82.45,84.17687996321474,680.4379200000001,-0.6561599999998862
16551,2020-02-16 13:08:49+00:00,43.93591471016407,12.179783061146736,207.4,135480.66,82.0,11.43,496.0,1,82.4,84.18398846732201,680.4379200000001,0.0
16552,2020-02-16 13:08:50+00:00,43.93599467352033,12.179854055866599,207.2,135492.05,82.0,11.393,276.0,1,82.35,84.19106590279245,679.78176,-0.6561600000001135
16553,2020-02-16 13:08:51+00:00,43.93607949838042,12.179929744452238,207.2,135503.52,82.0,11.477,406.0,1,82.3,84.19819304808182,679.78176,0.0
16554,2020-02-16 13:08:52+00:00,43.93616046756506,12.18001197092235,207.0,135514.98,82.0,11.449,368.0,1,82.25,84.20531397964383,679.1256000000001,-0.6561599999998862
16555,2020-02-16 13:08:53+00:00,43.936236910521984,12.180100064724684,207.0,135526.48,82.0,11.514,378.0,1,82.2,84.21245976611532,679.1256000000001,0.0
16556,2020-02-16 13:08:54+00:00,43.93630790524185,12.180201318114996,206.8,135538.2,81.0,11.701,310.0,1,82.1,84.21974225458885,678.4694400000001,-0.6561599999999999
16557,2020-02-16 13:08:55+00:00,43.936378229409456,12.180307600647211,206.6,135549.95,81.0,11.766,274.0,1,82.0,84.22704338424448,677.81328,-0.6561600000001135
16558,2020-02-16 13:08:56+00:00,43.936448972672224,12.180414637550712,206.2,135561.78,81.0,11.831,200.0,1,81.9,84.23439422371905,676.50096,-1.3123199999999997
16559,2020-02-16 13:08:57+00:00,43.936521895229816,12.180525530129671,206.0,135573.56,81.0,11.766,178.0,1,81.8,84.24171399455678,675.8448000000001,-0.6561599999998862
16560,2020-02-16 13:08:58+00:00,43.93659247085452,12.180639607831836,205.8,135584.94,81.0,11.393,66.0,1,81.75,84.24878521629985,675.1886400000001,-0.6561599999999999
16561,2020-02-16 13:08:59+00:00,43.936656676232815,12.180752847343683,205.6,135596.42,81.0,11.477,66.0,1,81.7,84.2559185753166,674.53248,-0.6561600000001135
16562,2020-02-16 13:09:00+00:00,43.936717947945,12.180865332484245,205.4,135607.94,81.0,11.514,66.0,1,81.65,84.2630767892428,673.8763200000001,-0.6561599999998862
16563,2020-02-16 13:09:01+00:00,43.93677125684917,12.180987372994423,205.4,135619.8,81.0,11.859,382.0,1,81.6,84.27044626989945,673.8763200000001,0.0
16564,2020-02-16 13:09:02+00:00,43.93679665401578,12.181121399626136,205.2,135631.91,81.0,12.093,458.0,1,81.55,84.27797109374029,673.22016,-0.6561600000001135
16565,2020-02-16 13:09:03+00:00,43.93682003952563,12.181264981627464,205.0,135644.12,81.0,12.233,404.0,1,81.5,84.28555805485479,672.5640000000001,-0.6561599999998862
16566,2020-02-16 13:09:04+00:00,43.93683780916035,12.181414850056171,204.8,135656.42,81.0,12.298,146.0,1,81.45,84.29320093951559,671.9078400000001,-0.6561599999999999
16567,2020-02-16 13:09:05+00:00,43.93684912472963,12.181565891951323,204.8,135668.62,81.0,12.195,0.0,1,81.4,84.30078168690271,671.9078400000001,0.0
16568,2020-02-16 13:09:06+00:00,43.936858428642154,12.181718861684203,204.6,135680.64,81.0,12.027,0.0,1,81.35,84.30825058719725,671.25168,-0.6561600000001135
16569,2020-02-16 13:09:07+00:00,43.93686354160309,12.181870574131608,204.6,135692.55,81.0,11.897,8.0,1,81.3,84.31565113649073,671.25168,0.0
16570,2020-02-16 13:09:08+00:00,43.936871252954006,12.18202069401741,204.4,135704.42,80.0,11.897,166.0,1,81.2,84.32302683087478,670.5955200000001,-0.6561599999998862
16571,2020-02-16 13:09:09+00:00,43.93689204007387,12.182163773104548,204.2,135716.2,80.0,11.766,148.0,1,81.1,84.33034660171252,669.93936,-0.6561600000001135
16572,2020-02-16 13:09:10+00:00,43.93692900426686,12.182296626269817,204.0,135728.06,80.0,11.859,148.0,1,81.0,84.33771608236917,669.2832000000001,-0.6561599999998862
16573,2020-02-16 13:09:11+00:00,43.936983151361346,12.182416655123234,203.8,135739.95,80.0,11.897,404.0,1,80.9,84.34510420420794,668.6270400000001,-0.6561599999999999
16574,2020-02-16 13:09:12+00:00,43.93704484216869,12.182521177455783,203.2,135751.98,80.0,12.027,200.0,1,80.8,84.35257931822984,666.65856,-1.9684800000001133
16575,2020-02-16 13:09:13+00:00,43.93711474724114,12.182610863819718,203.2,135764.0,80.0,12.027,160.0,1,80.7,84.36004821852437,666.65856,0.0
16576,2020-02-16 13:09:14+00:00,43.93719295039773,12.182694179937243,203.0,135775.98,80.0,11.962,54.0,1,80.65,84.36749226390944,666.0024000000001,-0.6561599999998862
16577,2020-02-16 13:09:15+00:00,43.93727115355432,12.1827707067132,202.8,135787.8,80.0,11.831,44.0,1,80.6,84.37483688965662,665.3462400000001,-0.6561599999999999
16578,2020-02-16 13:09:16+00:00,43.937354888767004,12.182845808565617,202.6,135799.44,80.0,11.635,14.0,1,80.55,84.38206966831125,664.69008,-0.6561600000001135
16579,2020-02-16 13:09:17+00:00,43.93744901753962,12.182916132733226,202.6,135811.0,80.0,11.57,14.0,1,80.5,84.3892527371469,664.69008,0.0
16580,2020-02-16 13:09:18+00:00,43.9375414699316,12.182986373081803,202.4,135822.45,80.0,11.449,160.0,1,80.45,84.39636745498156,664.0339200000001,-0.6561599999998862
16581,2020-02-16 13:09:19+00:00,43.9376157335937,12.183061139658093,202.2,135833.72,80.0,11.271,92.0,1,80.4,84.4033703257236,663.37776,-0.6561600000001135
16582,2020-02-16 13:09:20+00:00,43.93769770860672,12.183135570958257,202.0,135844.81,80.0,11.094,116.0,1,80.35,84.41026134937304,662.7216000000001,-0.6561599999998862
16583,2020-02-16 13:09:21+00:00,43.93778018653393,12.18320899643004,201.8,135855.92,80.0,11.094,260.0,1,80.3,84.41716480047722,662.0654400000001,-0.6561599999999999
16584,2020-02-16 13:09:22+00:00,43.937856210395694,12.18328476883471,201.6,135867.0,79.0,11.094,194.0,1,80.2,84.4240496103993,661.40928,-0.6561600000001135
16585,2020-02-16 13:09:23+00:00,43.93794648349285,12.183358278125525,201.4,135878.06,79.0,11.038,76.0,1,80.1,84.43092199286664,660.7531200000001,-0.6561599999998862
16586,2020-02-16 13:09:24+00:00,43.938033152371645,12.183432038873434,201.2,135889.12,79.0,11.094,126.0,1,80.0,84.437794375334,660.09696,-0.6561600000001135
16587,2020-02-16 13:09:25+00:00,43.93811504356563,12.183509655296803,201.0,135900.34,79.0,11.215,166.0,1,79.9,84.4447661774392,659.4408000000001,-0.6561599999998862
16588,2020-02-16 13:09:26+00:00,43.93819760531187,12.183591043576598,200.8,135911.62,79.0,11.271,196.0,1,79.8,84.45177526190861,658.7846400000001,-0.6561599999999999
16589,2020-02-16 13:09:27+00:00,43.93827924504876,12.183675533160567,200.4,135923.09,79.0,11.477,246.0,1,79.7,84.45890240719798,657.4723200000001,-1.3123199999999997
16590,2020-02-16 13:09:28+00:00,43.938364405184984,12.183760274201632,200.2,135934.66,79.0,11.57,196.0,1,79.65,84.46609168976103,656.81616,-0.6561600000001135
16591,2020-02-16 13:09:29+00:00,43.93844621255994,12.183848535642028,200.0,135946.19,79.0,11.514,106.0,1,79.6,84.47325611741459,656.1600000000001,-0.6561599999998862
16592,2020-02-16 13:09:30+00:00,43.93853237852454,12.183937299996614,199.8,135957.56,79.0,11.393,4.0,1,79.55,84.48032112543031,655.5038400000001,-0.6561599999999999
16593,2020-02-16 13:09:31+00:00,43.938614185899496,12.184023214504123,199.8,135968.78,79.0,11.215,2.0,1,79.5,84.48729292753552,655.5038400000001,0.0
16594,2020-02-16 13:09:32+00:00,43.93869590945542,12.184107284992933,199.6,135979.94,79.0,11.15,60.0,1,79.45,84.49422744727653,654.84768,-0.6561600000001135
16595,2020-02-16 13:09:33+00:00,43.93877235241234,12.184194792062044,199.4,135991.3,79.0,11.355,62.0,1,79.4,84.50128624156486,654.1915200000001,-0.6561599999998862
16596,2020-02-16 13:09:34+00:00,43.93885130994022,12.18428305350244,199.4,136002.69,79.0,11.393,82.0,1,79.35,84.5083636770353,654.1915200000001,0.0
16597,2020-02-16 13:09:35+00:00,43.938938062638044,12.18436854891479,199.2,136014.06,79.0,11.393,60.0,1,79.3,84.51542868505102,653.53536,-0.6561600000001135
16598,2020-02-16 13:09:36+00:00,43.939023558050394,12.184456139802933,199.0,136025.42,79.0,11.365,58.0,1,79.25,84.52248747933938,652.8792000000001,-0.6561599999998862
16599,2020-02-16 13:09:37+00:00,43.93910938873887,12.18454398214817,198.8,136036.88,79.0,11.458,192.0,1,79.2,84.52960841090137,652.2230400000001,-0.6561599999999999
16600,2020-02-16 13:09:38+00:00,43.939193123951554,12.18463090248406,198.6,136048.41,79.0,11.514,316.0,1,79.15,84.53677283855494,651.56688,-0.6561600000001135
16601,2020-02-16 13:09:39+00:00,43.93927602097392,12.184718493372202,198.0,136059.98,79.0,11.579,176.0,1,79.1,84.54396212111799,649.5984000000001,-1.9684799999998859
16602,2020-02-16 13:09:40+00:00,43.93935740925372,12.184806419536471,197.6,136071.5,79.0,11.514,154.0,1,79.05,84.55112033504419,648.28608,-1.3123200000001134
16603,2020-02-16 13:09:41+00:00,43.93944407813251,12.184892669320107,197.4,136083.06,79.0,11.551,88.0,1,79.0,84.55830340387985,647.6299200000001,-0.6561599999998862
16604,2020-02-16 13:09:42+00:00,43.9395344350487,12.184973219409585,197.2,136094.62,79.0,11.579,60.0,1,79.0,84.56548647271552,646.97376,-0.6561600000001135
16605,2020-02-16 13:09:43+00:00,43.93963208422065,12.185046393424273,196.8,136106.2,79.0,11.579,102.0,1,79.0,84.57268196900594,645.6614400000001,-1.312319999999886
16606,2020-02-16 13:09:44+00:00,43.93972562626004,12.185109844431281,196.4,136117.78,79.0,11.579,18.0,1,79.0,84.57987746529633,644.3491200000001,-1.3123199999999997
16607,2020-02-16 13:09:45+00:00,43.939823443070054,12.18516600318253,196.0,136129.41,79.0,11.607,4.0,1,79.0,84.58710403022357,643.0368000000001,-1.3123199999999997
16608,2020-02-16 13:09:46+00:00,43.9399194996804,12.185218641534448,195.8,136141.0,79.0,11.607,2.0,1,79.0,84.59430574024134,642.3806400000001,-0.6561599999999999
16609,2020-02-16 13:09:47+00:00,43.940016478300095,12.18526859767735,195.4,136152.42,79.0,11.421,2.0,1,79.0,84.6014018168939,641.0683200000001,-1.3123199999999997
16610,2020-02-16 13:09:48+00:00,43.94011739641428,12.18531352467835,195.2,136163.81,79.0,11.393,2.0,1,79.0,84.60847925236433,640.41216,-0.6561600000001135
16611,2020-02-16 13:09:49+00:00,43.94022015854716,12.18534478917718,195.0,136175.28,78.0,11.458,52.0,1,78.95,84.6156063976537,639.7560000000001,-0.6561599999998862
16612,2020-02-16 13:09:50+00:00,43.94031914882362,12.185355266556144,194.8,136186.66,78.0,11.393,52.0,1,78.9,84.62267761939678,639.0998400000001,-0.6561599999999999
16613,2020-02-16 13:09:51+00:00,43.940419061109424,12.185335652902722,194.6,136198.19,78.0,11.514,146.0,1,78.85,84.62984204705035,638.44368,-0.6561600000001135
16614,2020-02-16 13:09:52+00:00,43.9405170455575,12.185291983187199,194.2,136209.84,78.0,11.673,244.0,1,78.8,84.63708103943232,637.13136,-1.3123199999999997
16615,2020-02-16 13:09:53+00:00,43.94061620347202,12.185221742838621,194.0,136221.62,78.0,11.766,174.0,1,78.75,84.64440081027006,636.4752000000001,-0.6561599999998862
16616,2020-02-16 13:09:54+00:00,43.940709410235286,12.185139684006572,193.8,136232.8,78.0,11.188,224.0,1,78.7,84.65134775746579,635.8190400000001,-0.6561599999999999
16617,2020-02-16 13:09:55+00:00,43.9407969173044,12.185048991814256,193.6,136244.06,78.0,11.243,248.0,1,78.65,84.65834441448047,635.16288,-0.6561600000001135
16618,2020-02-16 13:09:56+00:00,43.94087864086032,12.18495394103229,193.2,136256.22,78.0,12.167,816.0,1,78.6,84.66590030695814,633.85056,-1.3123199999999997
16619,2020-02-16 13:09:57+00:00,43.9409607835114,12.184856543317437,192.8,136267.48,78.0,11.271,90.0,1,78.55,84.67289696397282,632.5382400000001,-1.312319999999886
16620,2020-02-16 13:09:58+00:00,43.94104275852442,12.18475210480392,192.4,136278.42,78.0,10.936,90.0,1,78.5,84.67969478171177,631.2259200000001,-1.3123199999999997
16621,2020-02-16 13:09:59+00:00,43.9411214645952,12.184650180861354,192.2,136289.42,78.0,10.992,90.0,1,78.45,84.68652988181492,630.56976,-0.6561600000001135
16622,2020-02-16 13:10:00+00:00,43.941198494285345,12.18454984948039,191.8,136300.3,78.0,10.889,252.0,1,78.4,84.69329041718966,629.2574400000001,-1.312319999999886
16623,2020-02-16 13:10:01+00:00,43.94127585925162,12.184453876689076,191.6,136311.02,78.0,10.712,222.0,1,78.35,84.69995153292653,628.60128,-0.6561600000001135
16624,2020-02-16 13:10:02+00:00,43.94135020673275,12.184357065707445,191.6,136321.8,78.0,10.768,292.0,1,78.3,84.70664993102763,628.60128,0.0
16625,2020-02-16 13:10:03+00:00,43.94142488949001,12.184264278039336,191.4,136332.78,78.0,10.992,308.0,1,78.25,84.71347260367604,627.9451200000001,-0.6561599999998862
16626,2020-02-16 13:10:04+00:00,43.94150057807565,12.184171574190259,191.4,136343.84,78.0,11.048,412.0,1,78.2,84.72034498614339,627.9451200000001,0.0
16627,2020-02-16 13:10:05+00:00,43.9415771048516,12.184078702703118,191.4,136354.88,78.0,11.048,396.0,1,78.15,84.727204941156,627.9451200000001,0.0
16628,2020-02-16 13:10:06+00:00,43.94165547564626,12.183988764882088,191.4,136366.0,78.0,11.132,442.0,1,78.1,84.73411460598756,627.9451200000001,0.0
16629,2020-02-16 13:10:07+00:00,43.94173678010702,12.183904526755214,191.4,136377.27,78.0,11.253,518.0,1,78.05,84.74111747672958,627.9451200000001,0.0
16630,2020-02-16 13:10:08+00:00,43.941822946071625,12.183836549520493,191.2,136388.48,78.0,11.215,420.0,1,78.0,84.74808306510745,627.28896,-0.6561600000001135
16631,2020-02-16 13:10:09+00:00,43.94191397354007,12.183783911168575,191.0,136399.7,78.0,11.215,286.0,1,78.0,84.75505486721266,626.6328,-0.6561599999999999
16632,2020-02-16 13:10:10+00:00,43.94200927577913,12.183742504566908,191.0,136410.78,78.0,11.076,166.0,1,78.0,84.76193967713473,626.6328,0.0
16633,2020-02-16 13:10:11+00:00,43.942104913294315,12.183715179562569,190.8,136421.62,78.0,10.852,174.0,1,78.0,84.76867535760002,625.9766400000001,-0.6561599999998862
16634,2020-02-16 13:10:12+00:00,43.94220004789531,12.183699505403638,190.8,136432.22,78.0,10.59,26.0,1,78.0,84.7752619086085,625.9766400000001,0.0
16635,2020-02-16 13:10:13+00:00,43.94229342229664,12.18369523063302,190.8,136442.62,78.0,10.385,26.0,1,78.0,84.78172418506966,625.9766400000001,0.0
16636,2020-02-16 13:10:14+00:00,43.94238570705056,12.183696990832686,190.8,136452.77,78.0,10.142,48.0,1,78.0,84.78803111834665,625.9766400000001,0.0
16637,2020-02-16 13:10:15+00:00,43.942475309595466,12.183702606707811,190.6,136462.66,78.0,9.909,4.0,1,78.0,84.79417649471212,625.32048,-0.6561600000001135
16638,2020-02-16 13:10:16+00:00,43.94256239756942,12.18371031805873,190.6,136472.48,78.0,9.816,50.0,1,78.0,84.80027837498604,625.32048,0.0
16639,2020-02-16 13:10:17+00:00,43.94264864735305,12.183717861771584,190.6,136482.2,78.0,9.732,160.0,1,78.0,84.80631811798627,625.32048,0.0
16640,2020-02-16 13:10:18+00:00,43.94273548386991,12.183724902570248,190.6,136491.91,78.0,9.695,202.0,1,78.0,84.81235164725913,625.32048,0.0
16641,2020-02-16 13:10:19+00:00,43.94282139837742,12.183730183169246,190.6,136501.69,78.0,9.779,394.0,1,78.0,84.81842867262357,625.32048,0.0
16642,2020-02-16 13:10:20+00:00,43.942907648161054,12.183732613921165,190.4,136511.45,78.0,9.779,402.0,1,78.0,84.82449327053327,624.6643200000001,-0.6561599999998862
16643,2020-02-16 13:10:21+00:00,43.942995155230165,12.183732613921165,190.4,136521.34,78.0,9.872,438.0,1,78.0,84.83063864689873,624.6643200000001,0.0
16644,2020-02-16 13:10:22+00:00,43.94308333285153,12.183730937540531,190.4,136531.28,78.0,9.956,462.0,1,78.0,84.83681509190103,624.6643200000001,0.0
16645,2020-02-16 13:10:23+00:00,43.9431710075587,12.183727752417326,190.4,136541.38,78.0,10.096,454.0,1,78.0,84.8430909565412,624.6643200000001,0.0
16646,2020-02-16 13:10:24+00:00,43.94326010718942,12.183723393827677,190.4,136551.56,78.0,10.17,408.0,1,78.0,84.84941653100029,624.6643200000001,0.0
16647,2020-02-16 13:10:25+00:00,43.94334920682013,12.18371911905706,190.4,136561.73,78.0,10.189,416.0,1,78.0,84.85573589173202,624.6643200000001,0.0
16648,2020-02-16 13:10:26+00:00,43.94343847408891,12.183709982782602,190.4,136571.84,78.0,10.096,328.0,1,78.0,84.86201797009954,624.6643200000001,0.0
16649,2020-02-16 13:10:27+00:00,43.94352614879608,12.183695901185274,190.4,136581.78,78.0,9.956,86.0,1,78.0,84.86819441510184,624.6643200000001,0.0
16650,2020-02-16 13:10:28+00:00,43.943611308932304,12.183678885921836,190.4,136591.7,78.0,9.909,160.0,1,78.0,84.87435843264942,624.6643200000001,0.0
16651,2020-02-16 13:10:29+00:00,43.94369663670659,12.183657176792622,190.4,136601.5,78.0,9.816,158.0,1,78.0,84.88044788546858,624.6643200000001,0.0
16652,2020-02-16 13:10:30+00:00,43.943780958652496,12.183631360530853,190.6,136611.36,78.0,9.863,312.0,1,78.0,84.88657462065194,625.32048,0.6561599999998862
16653,2020-02-16 13:10:31+00:00,43.94386486150324,12.183603784069419,190.8,136621.22,78.0,9.863,364.0,1,78.0,84.89270135583531,625.9766400000001,0.6561600000001135
16654,2020-02-16 13:10:32+00:00,43.94394977018237,12.18357696197927,190.8,136631.12,78.0,9.909,450.0,1,78.0,84.89885294592814,625.9766400000001,0.0
16655,2020-02-16 13:10:33+00:00,43.94403560087085,12.18355106189847,191.0,136640.94,,,,1,,84.90495482620206,626.6328,0.6561599999998862
16656,2020-02-16 13:10:34+00:00,43.94412210211158,12.183527927845716,191.0,136650.7,,,,1,,84.91101942411176,626.6328,0.0
16657,2020-02-16 13:10:35+00:00,43.944207513704896,12.183504039421678,191.0,136660.56,,,,1,,84.91714615929511,626.6328,0.0
16658,2020-02-16 13:10:36+00:00,43.944293428212404,12.18347730115056,191.0,136670.52,,,,1,,84.92333503175215,626.6328,0.0
16659,2020-02-16 13:10:37+00:00,43.94437816925347,12.183449724689126,191.0,136680.62,,,,1,,84.9296108963923,626.6328,0.0
16660,2020-02-16 13:10:38+00:00,43.944465424865484,12.183420471847057,191.0,136690.8,,,,1,,84.9359364708514,626.6328,0.0
16661,2020-02-16 13:10:39+00:00,43.9445526804775,12.183388788253069,191.0,136701.2,,,,1,,84.94239874731258,626.6328,0.0
16662,2020-02-16 13:10:40+00:00,43.94464203156531,12.183358697220683,191.0,136711.59,78.0,10.404,126.0,1,,84.94885481004636,626.6328,0.0
16663,2020-02-16 13:10:41+00:00,43.94473012536764,12.183332964777946,191.0,136721.98,78.0,10.385,96.0,1,,84.95531087278016,626.6328,0.0
16664,2020-02-16 13:10:42+00:00,43.944817297160625,12.183310836553574,191.0,136732.28,78.0,10.282,62.0,1,,84.96171101196764,626.6328,0.0
16665,2020-02-16 13:10:43+00:00,43.944903211668134,12.183290719985962,191.0,136742.45,78.0,10.189,52.0,1,,84.96803037269937,626.6328,0.0
16666,2020-02-16 13:10:44+00:00,43.94499105401337,12.18326666392386,190.8,136752.7,78.0,10.236,200.0,1,,84.97439944325004,625.9766400000001,-0.6561599999998862
16667,2020-02-16 13:10:45+00:00,43.94507990218699,12.183241182938218,190.8,136762.98,78.0,10.282,228.0,1,,84.98078715498279,625.9766400000001,0.0
16668,2020-02-16 13:10:46+00:00,43.945168079808354,12.18321586959064,190.8,136773.42,76.0,10.432,310.0,1,,84.98727428635343,625.9766400000001,0.0
16669,2020-02-16 13:10:47+00:00,43.94525717943907,12.183186449110508,190.8,136783.8,76.0,10.385,156.0,1,,84.99372413535984,625.9766400000001,0.0
16670,2020-02-16 13:10:48+00:00,43.94535063765943,12.183151915669441,190.6,136794.19,76.0,10.385,190.0,1,,85.00018019809363,625.32048,-0.6561600000001135
16671,2020-02-16 13:10:49+00:00,43.94544208422303,12.183118723332882,190.6,136804.56,76.0,10.385,312.0,1,,85.00662383337269,625.32048,0.0
16672,2020-02-16 13:10:50+00:00,43.94553445279598,12.183087961748242,190.4,136814.94,76.0,10.385,278.0,1,,85.01307368237912,624.6643200000001,-0.6561599999998862
16673,2020-02-16 13:10:51+00:00,43.94562472589314,12.183058122172952,190.4,136825.3,76.0,10.357,292.0,1,,85.0195111039308,624.6643200000001,0.0
16674,2020-02-16 13:10:52+00:00,43.94571550190449,12.183030126616359,190.4,136835.62,75.0,10.31,334.0,1,,85.02592367057304,624.6643200000001,0.0
16675,2020-02-16 13:10:53+00:00,43.94580158405006,12.183008417487144,190.2,136845.98,74.0,10.366,368.0,1,,85.03236109212473,624.00816,-0.6561600000001135
16676,2020-02-16 13:10:54+00:00,43.945888336747885,12.182986121624708,190.2,136856.41,74.0,10.413,234.0,1,,85.03884200976799,624.00816,0.0
16677,2020-02-16 13:10:55+00:00,43.94597953185439,12.1829588804394,190.0,136866.84,73.0,10.46,330.0,1,,85.04532292741123,623.352,-0.6561599999999999
16678,2020-02-16 13:10:56+00:00,43.94607181660831,12.182932142168283,190.0,136877.41,73.0,10.544,318.0,1,,85.05189083723764,623.352,0.0
16679,2020-02-16 13:10:57+00:00,43.946166364476085,12.182906325906515,189.8,136888.12,73.0,10.721,406.0,1,,85.05854573924715,622.6958400000001,-0.6561599999998862
16680,2020-02-16 13:10:58+00:00,43.94626141525805,12.18288897536695,189.6,136898.98,73.0,10.87,466.0,1,,85.06529384716717,622.03968,-0.6561600000001135
